rank,bin_index,mz,score,source_component,pcc_class_0,pcc_class_1,pcc_class_2
1,386,421.3150329589844,1.0,0,-0.13443316713489387,-0.15685021568092294,0.3365285897122623
2,142,281.2252502441406,1.0,1,-0.5733118345305603,0.42955041315601084,0.17246901316881638
3,219,325.1965637207031,0.8957596257833057,2,0.8844928659229733,-0.6620006956863581,-0.2668863103385337
4,986,766.5344848632812,0.6456314216461589,0,-0.7392968198792412,0.2627410696212226,0.5571123660527647
5,3,201.0521697998047,0.771157566887049,1,0.5344619186037505,-0.459724734435691,-0.09263522855059513
6,194,311.20098876953125,0.8761394273913135,2,0.8782073807384819,-0.6597594157089104,-0.2621583302090438
7,229,331.2506408691406,0.4323081104095996,0,-0.6664931575934081,0.31644168329572664,0.4107767314524164
8,255,346.05828857421875,0.7054007695679375,1,0.2465052764205378,-0.17856086890684414,-0.08120457518310492
9,1193,885.5453491210938,0.7880671920462665,2,-0.8444502382512858,0.6091527488110321,0.2811026530383711
10,146,283.26397705078125,0.4971144775839106,0,0.8510670738930635,-0.6494261439246874,-0.24249682529729175
11,10,205.14059448242188,0.32638117703528996,1,0.47947213722370974,-0.33437448576740764,-0.17282464037253228
12,97,255.23170471191406,0.5671564782546497,2,0.8428553524040179,-0.6358680993572798,-0.24853926329911116
13,1035,794.552490234375,0.26448185045200434,0,-0.7132862284859166,0.2538719833899885,0.5370805899691823
14,27,215.0344696044922,0.24450217457732173,1,-0.14300002783610477,-0.10138190798093664,0.2827219603213626
15,1195,886.5537719726562,0.4798810154338679,2,-0.843764440766474,0.6107989160716791,0.27841337439553027
16,988,767.5421752929688,0.25892601263355774,0,-0.7316405848524236,0.27860216103943863,0.5299823014021885
17,185,306.0597839355469,0.23489791711721453,1,-0.010157120595605905,0.031590661478482086,-0.024510627884269706
18,139,279.2431335449219,0.430392763082111,2,-0.6858614958697911,0.6052912101860706,0.10124496969614545
19,226,329.2601013183594,0.2268414323818516,0,-0.7459734464445618,0.4425088974852226,0.358223667547377
20,91,251.96920776367188,0.21133145281894927,1,-0.12542335718716116,-0.14498993152566003,0.3124245586056318
21,387,422.30169677734375,0.2952680464242521,2,-0.17371132445285883,-0.12089159997740297,0.3408385633026943
22,184,305.24798583984375,0.18180190058189377,0,-0.7301720771332723,0.452344327223005,0.3285547588437987
23,152,286.9693298339844,0.19524354505703936,1,-0.08008334854093449,-0.07524901057555658,0.17956581089716078
24,196,312.1776428222656,0.28312902740277374,2,0.8794520158184168,-0.6551062717707412,-0.2689536314966675
25,36,220.1432647705078,0.1740558570917096,0,0.5488873188834898,-0.37542305670203846,-0.20630594046917497
26,1024,788.5407104492188,0.2797243101326545,1,-0.7709187421733322,0.505970507875098,0.31426198154464074
27,147,284.2448425292969,0.269128378642238,2,0.8290496785621192,-0.6350621640625176,-0.23342207674990204
28,1031,792.5447998046875,0.15474308828592243,0,-0.7192306385419959,0.27767685006625026,0.5166243208033563
29,46,226.00125122070312,0.14924824479424123,1,-0.08156935518513651,-0.1988094636183055,0.32332854938997213
30,342,396.15252685546875,0.2363604524133362,2,0.7988518119220916,-0.5676852521251049,-0.27578046631813513
31,1040,797.59130859375,0.14970267794271633,0,-0.6084750341410543,0.2771044081784762,0.3885728212737157
32,31,217.05455017089844,0.1399998497503321,1,-0.08006074244349085,-0.1794796661563348,0.29935529674427097
33,1340,970.09130859375,0.22306140108334768,2,0.03436188267761948,-0.02998689973207793,-0.00546138844251537
34,1189,883.52294921875,0.14310284230792605,0,-0.7737457183762221,0.5060232357172935,0.3174866100456035
35,955,748.5307006835938,0.13422545029041028,1,-0.8215512333532698,0.5113242179443118,0.36694798015229396
36,172,298.17120361328125,0.21827838656041332,2,0.8680814946746082,-0.6452629123734958,-0.26705509174055325
37,1066,812.5473022460938,0.14133067238813546,0,-0.6608542628839223,0.33368513740012057,0.3844019655166533
38,1305,949.9956665039062,0.13368773448602786,1,0.0374419688759272,-0.028957766009814936,-0.010223784133695867
39,243,339.22332763671875,0.2126808890962899,2,0.8771947812798354,-0.6578718097110626,-0.263151434786711
40,586,536.5027465820312,0.12933707957934715,0,-0.16447346133486518,0.14957180997263356,0.0191987224151398
41,944,742.5352783203125,0.13299028035501884,1,-0.7754793906774746,0.6879945720153057,0.11032069610774406
42,366,410.14996337890625,0.20883512847950822,2,0.7778005238199385,-0.5521732119263882,-0.269148159080975
43,1111,838.554931640625,0.1289865002479944,0,-0.49232601687244454,0.18184981945826417,0.36309312068977023
44,1221,901.5851440429688,0.12681176057854207,1,0.07343618256034556,-0.03915992050494835,-0.040325172612223896
45,948,744.5549926757812,0.20700026060314322,2,-0.7996237023329597,0.6226521084494395,0.2134917013747697
46,1037,795.6041259765625,0.12692139437162503,0,-0.6972306973946476,0.26385536049318703,0.5069462496206126
47,1155,863.5882568359375,0.11693657098639088,1,-0.5813941583866911,0.5648497125136082,0.026331571576345435
48,318,382.16748046875,0.1971748671620612,2,0.6734516627845599,-0.4623436167659805,-0.2511453014317336
49,1190,883.5946044921875,0.12600725953693537,0,-0.7737030546181807,0.5059989597183683,0.3174649361903046
50,707,606.074462890625,0.1094625324997876,1,0.10428492776739516,-0.05017862222732708,-0.06350834981446198
