rank,bin_index,mz,score,source_component,pcc_class_0,pcc_class_1,pcc_class_2
1,386,421.314208984375,1.0,0,0.26034853980669737,-0.24508740838147955,-0.039967011395120176
2,97,255.23358154296875,1.0,1,0.5566779828260227,-0.3832048021485115,-0.24418024315670944
3,219,325.202392578125,1.0,2,0.6642361055078202,-0.4541388085542245,-0.29486038034586376
4,288,365.3180847167969,0.34739961218842214,0,0.04123288432750229,-0.20771497250552598,0.1840122329129286
5,58,232.89471435546875,0.44834308461887884,1,0.2831088709736646,-0.19901109752639348,-0.11953343012227587
6,1193,885.5498657226562,0.7121142578788905,2,-0.7828081233974747,0.588774119552011,0.2871272644459961
7,255,346.05938720703125,0.3362283879026996,0,0.10001524522498775,-0.010522010998128743,-0.10960172041865969
8,30,216.90420532226562,0.4192432844193855,1,0.32978490585122155,-0.23274925631141624,-0.1381958415831989
9,146,283.26666259765625,0.5165353395086361,2,0.6211158321983443,-0.4157526170921301,-0.2857542574524016
10,142,281.2275085449219,0.3074346600834606,0,-0.5149209219990948,0.49312006945348047,0.06960022185216085
11,387,422.3047180175781,0.21388344864023434,1,0.2412269751346048,-0.23059413436893314,-0.03307887970759323
12,1195,886.5552978515625,0.44026677473150794,2,-0.7802600725446762,0.5861221917758236,0.28702149354098366
13,1024,788.5423583984375,0.15216871537669846,0,-0.6749765030877637,0.4213363108831082,0.3448706445350437
14,461,464.3436584472656,0.1733971158105034,1,0.06674923692039816,-0.22691381893007942,0.17466118157733262
15,139,279.2331848144531,0.1998268923022718,2,-0.6358215486288661,0.5755256800370544,0.12355563058160225
16,462,465.30047607421875,0.14573444665108756,0,0.12069834895906663,-0.1716417612840216,0.046855562802331496
17,781,648.6256103515625,0.17069424607189215,1,0.30130122625866185,-0.2537562785530406,-0.0799309432509788
18,948,744.5571899414062,0.19730554683588156,2,-0.7275188022484446,0.6065583647002561,0.19994124204863564
19,849,687.5481567382812,0.15136412381884795,0,-0.06687608225791004,-0.08305750589386961,0.1748172799940798
20,3,201.05552673339844,0.1383037220697788,1,0.18916923384051998,-0.11746657416317431,-0.09734932507622242
21,196,312.1811218261719,0.14357516684135574,2,0.6244159018880827,-0.4298852069264755,-0.2738350731478404
22,316,381.3017578125,0.13172767745881755,0,0.09565835687420061,-0.25202362406827666,0.16785131504417264
23,777,646.5833740234375,0.13680179981289145,1,0.1423762433524558,-0.26171369723806553,0.12203691509611038
24,911,723.5115966796875,0.137595864687212,2,-0.7088309899471843,0.5699332476194431,0.21852150395443237
25,586,536.5032348632812,0.13018104748618747,0,-0.15054569093366021,-0.05865929337121751,0.2489308003488801
26,778,646.6531372070312,0.13298422709057295,1,0.14146722173615103,-0.2603112924068721,0.12156039037115038
27,36,220.1527557373047,0.126663211311102,2,0.5123804986507493,-0.33977216031062485,-0.23933163651202002
28,1245,915.5958862304688,0.11271971654326125,0,0.367532737393953,-0.20910712307094803,-0.21068088182329606
29,986,766.5375366210938,0.12035000475887293,1,-0.6824796108967088,0.5810808302383843,0.17395726062283576
30,147,284.2463684082031,0.12590731902833865,2,0.6036714246501008,-0.40549900142318035,-0.2761249696615916
