rank,bin_index,mz,score,pcc_class_1,pcc_class_2
1,81449,591.9075317382812,1.947214126586914,-0.31469424165223137,0.31469424165223137
2,78956,427.0773010253906,1.9466619491577148,-0.4179696126766574,0.41796961267665744
3,81886,629.8764038085938,1.9432787895202637,-0.27098375653909984,0.27098375653909984
4,81331,582.8694458007812,1.9277708530426025,-0.21613715326649463,0.21613715326649466
5,81618,607.8950805664062,1.8984026908874512,-0.2989070470217502,0.29890704702175025
6,81870,627.8667602539062,1.8903921842575073,-0.3142798871476651,0.31427988714766514
7,81815,621.8612060546875,1.8779001235961914,-0.11923957645909386,0.11923957645909386
8,82003,643.8405151367188,1.8699283599853516,-0.2621146678060987,0.26211466780609877
9,76873,367.13946533203125,1.856549620628357,-0.37133746669698897,0.3713374666969891
10,78550,411.10333251953125,1.8478827476501465,-0.37169057371484937,0.3716905737148494
11,81416,588.8771362304688,1.8452539443969727,-0.1332239117775941,0.13322391177759413
12,81439,590.9256591796875,1.839634656906128,-0.2538305463936562,0.2538305463936562
13,81607,606.9000854492188,1.8314368724822998,-0.2140734305052832,0.21407343050528327
14,82442,701.9269409179688,1.8305928707122803,-0.24413352281998477,0.24413352281998482
15,81144,565.9114990234375,1.8288843631744385,-0.23956620424054328,0.23956620424054328
16,81184,568.9442749023438,1.8215420246124268,-0.2326880146448733,0.23268801464487335
17,81199,569.9390258789062,1.821030616760254,-0.15609595592647754,0.1560959559264774
18,80830,543.9293212890625,1.8133012056350708,-0.26040157741304837,0.2604015774130484
19,82461,703.9566040039062,1.806499719619751,-0.2897305695802329,0.28973056958023297
20,79261,441.17620849609375,1.7864314317703247,-0.39828576876060723,0.3982857687606073
21,80632,527.9551391601562,1.7837198972702026,-0.22043868128254035,0.22043868128254035
22,78270,405.0953063964844,1.7762327194213867,-0.48882273983205593,0.48882273983205604
23,81158,566.8956909179688,1.7726801633834839,-0.16625431777683627,0.1662543177768363
24,81748,617.4791259765625,1.7671504020690918,-0.10278718739614667,0.1027871873961467
25,81450,591.9207153320312,1.756658673286438,-0.15385371910892878,0.1538537191089288
26,81438,590.9125366210938,1.7400089502334595,-0.28327780139502357,0.28327780139502357
27,81382,585.9130859375,1.7372865676879883,-0.17747699823739882,0.17747699823739885
28,77561,385.9984436035156,1.735048770904541,-0.06607454117746431,0.06607454117746432
29,81617,607.882080078125,1.7293531894683838,-0.24951942430271085,0.24951942430271087
30,78638,414.8756408691406,1.7228162288665771,-0.29281718699579345,0.2928171869957935
31,82639,721.9563598632812,1.7066216468811035,-0.13852485550774468,0.1385248555077447
32,81564,603.8670043945312,1.6954057216644287,-0.1848195165700386,0.18481951657003864
33,79476,451.9674377441406,1.6950325965881348,-0.2656507652470377,0.26565076524703773
34,77711,390.1247253417969,1.6866483688354492,-0.23001422050444684,0.23001422050444686
35,82114,656.9392700195312,1.6841068267822266,0.05737072474490186,-0.05737072474490187
36,81407,587.8931274414062,1.6785430908203125,-0.1714915590726326,0.17149155907263264
37,82139,659.8267211914062,1.6782300472259521,-0.23071817174637246,0.2307181717463725
38,82020,645.8501586914062,1.6752946376800537,-0.15302829793438547,0.15302829793438547
39,81321,581.885498046875,1.6685031652450562,-0.22734862817457135,0.2273486281745714
40,81228,573.9361572265625,1.6623709201812744,-0.4490283943064464,0.44902839430644653
41,81829,622.945068359375,1.6542251110076904,-0.09723960817500704,0.09723960817500706
42,82478,705.981689453125,1.6536040306091309,-0.4532831907504677,0.45328319075046775
43,81200,569.9443969726562,1.6457020044326782,-0.08482268599412661,0.08482268599412661
44,79900,479.1319580078125,1.64404296875,-0.4311239423649919,0.431123942364992
45,82345,687.9705200195312,1.6389291286468506,-0.1722048745924101,0.1722048745924101
46,81877,628.881591796875,1.6319068670272827,-0.20515069852932136,0.2051506985293214
47,81581,604.8511962890625,1.630963921546936,-0.1719525044985975,0.17195250449859714
48,82318,683.999755859375,1.630203366279602,-0.3614714836391848,0.36147148363918485
49,82059,651.2006225585938,1.6296095848083496,0.24130073103034047,-0.24130073103034047
50,13,102.86632537841797,1.627840280532837,-0.1784746208534466,0.17847462085344615
51,79604,461.2408447265625,1.6234474182128906,0.019231093950358435,-0.019231093950358435
52,81793,619.8409423828125,1.6204644441604614,-0.06718028149643586,0.06718028149643586
53,70915,196.6442108154297,1.61057710647583,-0.21302300920205924,0.21302300920205924
54,80775,540.858642578125,1.6097700595855713,-0.347162950266001,0.3471629502660011
55,26128,123.24056243896484,1.605351209640503,-0.24224195513988084,0.24224195513988087
56,81183,568.9298095703125,1.6039009094238281,-0.20321587054373058,0.2032158705437306
57,79117,432.8864440917969,1.5980265140533447,-0.3197494317136333,0.31974943171363335
58,73924,232.47451782226562,1.596286416053772,-0.3982023249733798,0.3982023249733799
59,82164,662.9376831054688,1.5896179676055908,-0.10780361473693223,0.10780361473693222
60,81530,601.1641845703125,1.582808256149292,0.09582109436416648,-0.0958210943641665
