rank,bin_index,mz,score,pcc_class_0,pcc_class_1,pcc_class_2
1,574,529.3722534179688,1.7105792760849,0.05636367044034126,-0.03769173428245289,-0.02597166861987738
2,239,337.09173583984375,1.5494773387908936,0.21941413247028987,-0.14121027983416543,-0.10732091107101785
3,1072,815.9826049804688,1.5251190662384033,0.04053824238265108,-0.02622881783378785,-0.019671316957945433
4,1232,908.000732421875,1.4915075302124023,0.03261093562735521,-0.03216447164165345,-0.0033550835462951767
5,380,418.1427001953125,1.4741684198379517,0.047769049271550144,-0.03478745551604674,-0.018807267239526873
6,1065,811.9197387695312,1.4731290340423584,0.03572211216605959,-0.025242515946969565,-0.014934077268410062
7,803,661.3524780273438,1.4703644514083862,0.14079702600753077,-0.09900694822054881,-0.05940881041737344
8,465,466.8283386230469,1.4579411745071411,0.025917084430174948,-0.011900712700462932,-0.01806238875318553
9,1464,1041.44287109375,1.443980097770691,0.023387282866181778,-0.016253196579006583,-0.010085107765879547
10,1253,920.084228515625,1.442643642425537,0.02843351635147472,-0.015054555482925459,-0.0175641245569256
11,232,333.0154724121094,1.4335609674453735,0.04685590844130668,-0.033991375176514696,-0.01859548779013971
12,154,288.02301025390625,1.41666841506958,0.03906582841826502,-0.023787344753557642,-0.020634637483147183
13,1222,902.2914428710938,1.4124056100845337,0.018718326917589175,-0.0013646289808054556,-0.021193856642983237
14,1473,1046.603271484375,1.4121570587158203,0.03719995407669749,-0.025779071198759745,-0.01612410937906199
15,1135,852.3186645507812,1.4045888185501099,0.039696655403829266,-0.022804310375211818,-0.02250855815748901
16,817,669.4413452148438,1.4021261930465698,0.22844917297884518,-0.18316343108376335,-0.07101375401010226
17,822,672.3848266601562,1.3927935361862183,0.014810184554937648,0.0004394438648143282,-0.018480879929358474
18,43,224.13690185546875,1.3781540393829346,0.04958667421456419,-0.03297059543005394,-0.023062133857097895
19,1383,994.8540649414062,1.3746861219406128,0.021486077905609764,-0.01709150286073711,-0.006831528951445605
20,736,622.7376708984375,1.3695900440216064,0.02645242146347128,-0.02521035258454334,-0.0037131131118686993
21,835,679.6312866210938,1.3695027828216553,0.026739055837184646,-0.030539721498510166,0.0019447657785232003
22,880,705.4935913085938,1.3642393350601196,0.02527159854461667,-0.010986663421657192,-0.018308598259357864
23,843,684.4705200195312,1.363990068435669,0.04400567773828706,-0.03472518110804546,-0.014307169452704549
24,298,370.8526611328125,1.3611875772476196,0.038151553058146846,-0.019829709622922253,-0.02398441721365733
25,425,443.8985290527344,1.360044002532959,0.03191581691829644,-0.023767426106785266,-0.011974035003566289
26,726,617.0093994140625,1.3548812866210938,0.022755322377066255,-0.0007644990509684176,-0.0267727475774744
27,455,461.1623229980469,1.354154109954834,0.03608911933903153,-0.01731809186382404,-0.024310261530676298
28,145,283.03790283203125,1.3516926765441895,0.04119271003325384,-0.029039159535898425,-0.017298974584938672
29,747,629.0969848632812,1.3512332439422607,0.014876572724934102,0.0008178054004255467,-0.018987899688799312
30,718,612.363037109375,1.3475433588027954,0.02257696126209913,-0.022507841020059063,-0.0020523279536945353
31,703,603.7864990234375,1.346289038658142,0.03077919726999127,-0.024334774171491755,-0.009954335033040483
32,738,623.9098510742188,1.3402737379074097,0.031307414880180164,-0.015582774683035209,-0.020458937032710334
33,353,402.4723815917969,1.332689642906189,0.04214023820305263,-0.027558344371045942,-0.02011847818880679
34,968,756.2053833007812,1.3307201862335205,0.02489660330660282,-0.01640893950006196,-0.01174252693917786
35,526,501.96917724609375,1.326204776763916,0.014970753585208139,-0.008615744642841042,-0.008471066693940339
36,1283,937.3764038085938,1.3197866678237915,0.04043472826799039,-0.022726720222513194,-0.023492322468517898
37,498,485.8907165527344,1.3154042959213257,0.03826371502598477,-0.0305645339328661,-0.012022940250536965
38,208,318.9745178222656,1.313910961151123,0.039587726395121266,-0.03244435302739123,-0.01151235804515628
39,1275,932.7135009765625,1.309146761894226,0.05077968360392075,-0.03297842153354736,-0.024502117452793314
40,1116,841.4872436523438,1.306944489479065,-0.2731566479772106,0.17169575258605,0.138230569672492
41,440,452.5084228515625,1.3051221370697021,0.04300496271547512,-0.026254051851105627,-0.022638490683956944
42,158,290.3378601074219,1.305067777633667,0.04927120775791508,-0.033167709150301525,-0.022456889311848995
43,284,362.81439208984375,1.301019549369812,0.07987997096296705,-0.04772219584524326,-0.04322621288796867
44,735,622.1738891601562,1.2979989051818848,0.033112696026515384,-0.016603762036101012,-0.021500680581547468
45,118,267.16351318359375,1.2954446077346802,0.145174302288963,-0.10866224269774395,-0.053843517526007294
46,704,604.3450927734375,1.293357491493225,0.0185308939017834,-0.01730893051076297,-0.0029976904374343027
47,1400,1004.616943359375,1.2894389629364014,0.035250320699998575,-0.0251403268682634,-0.01447629141771062
48,276,358.2024841308594,1.288211464881897,0.05908477221826188,-0.036439364611200356,-0.030687570563598048
49,23,212.76649475097656,1.277308464050293,0.048444310220355585,-0.033290050445905495,-0.021314822750457152
50,1032,792.9729614257812,1.2770437002182007,0.03314458082455944,-0.027172429392194872,-0.009628965947445662
51,315,380.72021484375,1.273962140083313,0.04315638952958189,-0.029402370308914214,-0.019274364832282443
52,686,593.9822387695312,1.268977403640747,0.02029075295831256,-0.013911597549152608,-0.008963530850215154
53,430,446.76629638671875,1.264227032661438,0.04834981065860395,-0.02919466322259628,-0.025815387635469682
54,116,266.1633605957031,1.2627274990081787,0.3067520344262058,-0.2278609063416808,-0.11573343901640623
55,273,356.4666748046875,1.2610270977020264,0.03584384195846909,-0.023617012653305923,-0.016913779877667744
56,252,344.39373779296875,1.2563591003417969,0.029051745675908815,-0.01588169579294502,-0.017382757082237126
57,836,680.2693481445312,1.2530128955841064,-0.00202764582914692,0.014691079149395134,-0.01409382292176127
58,669,584.22412109375,1.2511483430862427,0.04021983903468756,-0.03137300704347938,-0.013487363431953824
59,1302,948.2813720703125,1.2503352165222168,0.025345167315519137,-0.013718116145592872,-0.015319710616868001
60,758,635.5016479492188,1.24770188331604,0.012060721475979187,-0.007945042255293187,-0.0056929456693255295
61,1095,829.224853515625,1.2472506761550903,0.0051839106375888505,0.005862746661539595,-0.012902460780581241
62,867,698.1859130859375,1.2463606595993042,0.021828132566053704,-0.011945300276890284,-0.013046473869153771
63,482,476.6914978027344,1.24397611618042,0.035496797066588766,-0.026075463318994106,-0.013721756171367108
64,881,706.1395874023438,1.241759181022644,0.031878544157516585,-0.017694220638893622,-0.018773013253569913
65,14,207.5206756591797,1.2407634258270264,0.047434364209819335,-0.03977288582785076,-0.01278245551187022
66,433,448.4841613769531,1.2374930381774902,0.016868586476997648,-0.006976992371136112,-0.012622618811423134
67,21,211.54295349121094,1.2374628782272339,0.042917107453354766,-0.03443049431812159,-0.013317297533892408
