rank,bin_index,mz,score,source_component,pcc_class_0,pcc_class_1,pcc_class_2
1,142,281.2242126464844,1.0,0,-0.4881357749476487,0.33079894486917905,0.18324819365897513
2,386,421.3143310546875,1.0,1,-0.4736137189243251,0.2688757037303161,0.2319499284391805
3,219,325.1955261230469,1.0,2,0.8439668371453198,-0.4699037620536937,-0.42292088560965724
4,255,346.0577392578125,0.24959334855931262,0,0.5237658029268552,-0.2971675229137696,-0.2566988892632419
5,387,422.30047607421875,0.1964193007049872,1,-0.4783626804725764,0.2688911201942066,0.23706294366124647
6,139,279.2318420410156,0.2902102807051945,2,-0.5654644913918005,0.3538109162660877,0.2428387084337512
7,1195,886.5562744140625,0.2458768135384696,0,-0.774544819080818,0.40783934511908104,0.412475528856909
8,146,283.2636413574219,0.2050171910030506,1,0.8167362694739977,-0.4472285447254728,-0.4170879789771851
9,243,339.2301025390625,0.2875525483742784,2,0.8412081864220567,-0.4692288820784068,-0.42064316761993675
10,124,270.9764099121094,0.23542760352248013,0,0.34160381383388755,-0.20954739977274003,-0.1510625270086032
11,229,331.2519226074219,0.149447378217511,1,-0.6151771377186688,0.30392859636719954,0.3483963569125719
12,196,312.1795959472656,0.23286066113062723,2,0.837336006935992,-0.46619845898863244,-0.4196120277795663
13,1193,885.55029296875,0.23252450226535523,0,-0.7776987415053803,0.40764344635949895,0.4160855656422825
14,986,766.5366821289062,0.13917822828038223,1,-0.6053321222096476,0.31509105613825306,0.3261569800492972
15,97,255.23231506347656,0.17928639168989793,2,0.8034235753984321,-0.43028476379355846,-0.42032747521419156
16,1346,973.7706909179688,0.18954629635688997,0,-0.023691279565769448,-0.01718147637165764,0.043452233159655226
17,988,767.5458984375,0.11115653006660775,1,-0.6048207622081297,0.31229049143474163,0.3285166426272384
18,144,282.2263488769531,0.16785548238004772,2,-0.49814251741995064,0.33712497302307104,0.18747819793119666
19,462,465.2981262207031,0.1787014290170518,0,-0.3691361489188633,0.2715699798432747,0.116309059518212
20,172,298.170654296875,0.1537841281997548,1,0.8268587271699392,-0.45873687908932176,-0.41605454187112195
21,3,201.0571746826172,0.11126354907467381,2,0.459822054612228,-0.23850086486251088,-0.24863736055626492
22,586,536.5022583007812,0.17818854474103837,0,-0.39836883343248236,0.33923149480646747,0.07752882129699401
23,1035,794.551513671875,0.07871645703875647,1,-0.5907557444009388,0.3056837030724838,0.3201954854848404
24,1024,788.54150390625,0.15025948515248883,2,-0.7144272445743413,0.4098600465929812,0.3454453732221979
25,230,331.7630920410156,0.16774391560706503,0,0.03616930846814636,-0.010004672035225154,-0.028661540443727675
26,910,722.5631713867188,0.11774994710171957,1,-0.7469172177948512,0.40729410359706836,0.38320367861954413
27,1144,857.52001953125,0.084465298627336,2,-0.7130382595195925,0.37050332719470525,0.3848672429971263
28,779,647.5980224609375,0.14974337244534025,0,-0.18745220196258333,0.133547549937274,0.06359591636698694
29,1118,842.5555419921875,0.07027473391839263,1,-0.3824717022571834,0.1861044273514206,0.21957662890203333
30,198,313.1803283691406,0.0818618346078486,2,0.8228318643702007,-0.4571088066450636,-0.41339821343246935
