rank,bin_index,mz,score,pcc_class_1,pcc_class_2
1,82786,737.4522094726562,1.8412089347839355,0.02030635461615732,-0.02030635461615732
2,79550,456.8948974609375,1.838883399963379,-0.09192583688123802,0.09192583688123804
3,80830,543.9293212890625,1.7549657821655273,-0.26040157741304837,0.2604015774130484
4,81449,591.9075317382812,1.7376970052719116,-0.31469424165223137,0.31469424165223137
5,81815,621.8612060546875,1.7269841432571411,-0.11923957645909386,0.11923957645909386
6,82461,703.9566040039062,1.7158386707305908,-0.2897305695802329,0.28973056958023297
7,76873,367.13946533203125,1.7021355628967285,-0.37133746669698897,0.3713374666969891
8,81795,619.97802734375,1.6938915252685547,0.3106610407920665,-0.31066104079206647
9,81331,582.8694458007812,1.68998122215271,-0.21613715326649463,0.21613715326649466
10,78956,427.0773010253906,1.6841391324996948,-0.4179696126766574,0.41796961267665744
11,79261,441.17620849609375,1.6805071830749512,-0.39828576876060723,0.3982857687606073
12,80946,550.9215087890625,1.6756879091262817,-0.04290124407055795,0.04290124407055796
13,79032,428.7095031738281,1.669710636138916,0.03460079036354385,-0.03460079036354385
14,82444,702.071533203125,1.6553995609283447,0.343229508205653,-0.34322950820565307
15,81382,585.9130859375,1.652665615081787,-0.17747699823739882,0.17747699823739885
16,81327,582.0396728515625,1.6464815139770508,0.14892565468132657,-0.1489256546813266
17,82442,701.9269409179688,1.646016001701355,-0.24413352281998477,0.24413352281998482
18,80911,547.9744262695312,1.6443495750427246,-0.10691961313849953,0.10691961313849954
19,81617,607.882080078125,1.6373655796051025,-0.24951942430271085,0.24951942430271087
20,82318,683.999755859375,1.635457992553711,-0.3614714836391848,0.36147148363918485
21,81200,569.9443969726562,1.6287001371383667,-0.08482268599412661,0.08482268599412661
22,81530,601.1641845703125,1.6250791549682617,0.09582109436416648,-0.0958210943641665
23,80528,522.0077514648438,1.624677062034607,0.0364691423553028,-0.0364691423553028
24,81366,584.9180297851562,1.6188907623291016,-0.12165979529412553,0.12165979529412554
25,78550,411.10333251953125,1.6158177852630615,-0.37169057371484937,0.3716905737148494
26,81439,590.9256591796875,1.6135762929916382,-0.2538305463936562,0.2538305463936562
27,82569,712.5859375,1.6122102737426758,0.07250609895799297,-0.07250609895799298
28,76379,308.9905090332031,1.6092965602874756,0.2611717810474198,-0.26117178104741984
29,81526,600.9631958007812,1.6049444675445557,-0.35325038802665004,0.35325038802665004
30,81325,582.022216796875,1.6043907403945923,0.2203827230119609,-0.2203827230119609
31,81870,627.8667602539062,1.5990009307861328,-0.3142798871476651,0.31427988714766514
32,81144,565.9114990234375,1.598410725593567,-0.23956620424054328,0.23956620424054328
33,82105,655.9359130859375,1.5933293104171753,0.3943126807989653,-0.3943126807989653
34,80679,530.9739990234375,1.5817124843597412,-0.11086912297529755,0.11086912297529757
35,79911,479.9372863769531,1.580810546875,-0.4587186998527714,0.45871869985277147
36,81184,568.9442749023438,1.5799362659454346,-0.2326880146448733,0.23268801464487335
37,81438,590.9125366210938,1.5785305500030518,-0.28327780139502357,0.28327780139502357
38,81781,618.983642578125,1.577028751373291,0.3088033937680414,-0.30880339376804145
39,80632,527.9551391601562,1.5745042562484741,-0.22043868128254035,0.22043868128254035
40,81416,588.8771362304688,1.5731315612792969,-0.1332239117775941,0.13322391177759413
41,81748,617.4791259765625,1.5721209049224854,-0.10278718739614667,0.1027871873961467
42,81450,591.9207153320312,1.5721055269241333,-0.15385371910892878,0.1538537191089288
43,81651,611.8929443359375,1.566758632659912,-0.16488857912071295,0.16488857912071295
44,81199,569.9390258789062,1.5637211799621582,-0.15609595592647754,0.1560959559264774
45,81886,629.8764038085938,1.5630265474319458,-0.27098375653909984,0.27098375653909984
46,80151,495.1015319824219,1.5555477142333984,-0.2298901150621739,0.22989011506217397
