rank,bin_index,mz,score,source_component,pcc_class_1,pcc_class_2
1,79013,428.3732604980469,1.0,0,-0.8057976044769535,0.8057976044769535
2,78932,426.3575744628906,0.5182874991978538,1,-0.7897058042184194,0.7897058042184193
3,78088,400.3420104980469,0.5692943249772324,0,-0.7215312847461395,0.7215312847461395
4,82455,703.5741577148438,0.30811683444874344,1,-0.8701631499929103,0.8701631499929103
5,79062,429.3766174316406,0.27671034490910223,0,-0.8050264410062513,0.8050264410062513
6,81717,616.1770629882812,0.3062490733828343,1,-0.0893667429638211,0.0893667429638211
7,82300,682.45703125,0.2221848479233244,0,-0.8925655346488011,0.8925655346488011
8,82758,734.5697631835938,0.18375509900676473,1,0.7442933261085314,-0.7442933261085314
9,78145,401.3455810546875,0.13642908217937125,0,-0.7172386061665689,0.7172386061665689
10,78967,427.36090087890625,0.14554930562208804,1,-0.7905236928600404,0.7905236928600404
11,79415,449.0477600097656,0.13560466167972726,0,-0.3765254287903117,0.3765254287903117
12,82739,732.5538940429688,0.1409484285761235,1,-0.8272795464904046,0.8272795464904045
13,80536,522.3552856445312,0.12602278688507262,0,0.3795337447038872,-0.3795337447038872
14,82672,725.5563354492188,0.1270575511113628,1,-0.9298307579060904,0.9298307579060899
15,78453,409.0555419921875,0.12154810777639474,0,-0.11696522934781857,0.11696522934781857
16,82468,704.5783081054688,0.1264626926001183,1,-0.8720453104013556,0.8720453104013556
17,78026,399.1444091796875,0.11885750654358705,0,-0.7310010530483267,0.7310010530483266
18,80180,496.33990478515625,0.10983892453482282,1,0.6381682764038661,-0.6381682764038661
19,82486,706.5377807617188,0.09463399708194567,0,-0.8444002349056052,0.8444002349056052
20,81741,617.1803588867188,0.10177785717511276,1,-0.073546697220871,0.073546697220871
21,81592,605.5501098632812,0.08885537790802431,0,0.20446679686503744,-0.20446679686503738
22,80510,520.5084228515625,0.1011215315218666,1,-0.9069645339234056,0.9069645339234056
23,81063,560.3109130859375,0.08780839882843472,0,0.45520562155380645,-0.45520562155380645
24,82198,666.4834594726562,0.09176009603954091,1,-0.9075280689667296,0.9075280689667296
25,78836,423.98193359375,0.08429965975251985,0,0.39215799692317455,-0.39215799692317455
26,82441,701.5593872070312,0.08796834171731491,1,-0.8457117643910154,0.8457117643910154
27,76863,366.9617614746094,0.08169735319614205,0,-0.3173132933508882,0.3173132933508882
28,81742,617.1839599609375,0.08614615853720003,1,-0.040734754278979726,0.04073475427897973
29,79014,428.3793029785156,0.07994920287800147,0,-0.7791857201556681,0.7791857201556681
30,82576,713.4511108398438,0.08538211683985786,1,0.6904759494678051,-0.6904759494678051
31,81869,627.5347290039062,0.07965346711384669,0,0.6324559343079831,-0.6324559343079831
32,82315,683.4598999023438,0.08496918057989085,1,-0.8940602939732998,0.8940602939732996
33,82539,710.488525390625,0.07958577941965447,0,0.6078238707549356,-0.6078238707549356
34,81268,577.518798828125,0.07671077296078453,1,0.6776302209245304,-0.6776302209245304
35,79889,478.3293762207031,0.07499442762709214,0,0.7053014428405459,-0.7053014428405459
36,81172,567.927978515625,0.07589290653609625,1,-0.8317443101296791,0.831744310129679
37,72950,214.1886444091797,0.07476611529283991,0,-0.7992496931400039,0.7992496931400039
38,80960,551.50341796875,0.06723927031618124,1,0.7392625079755992,-0.7392625079755992
39,80375,508.0030212402344,0.0733954905365036,0,-0.8393645984244639,0.8393645984244639
40,81595,605.8963012695312,0.06717623063979673,1,-0.8043573952168876,0.8043573952168876
41,77564,386.02606201171875,0.07015613286785662,0,0.44157089526410415,-0.44157089526410415
42,81594,605.88427734375,0.0669078087529374,1,-0.8156376971628417,0.8156376971628417
43,78861,424.3421325683594,0.06978979649631678,0,-0.4629887063908671,0.4629887063908671
44,82749,733.556640625,0.059703116982379664,1,-0.7860095586557619,0.7860095586557619
45,82775,735.5729370117188,0.059866089836981606,0,0.7123896678276298,-0.7123896678276298
46,77038,369.3515625,0.05871188248367576,1,0.6607279550963059,-0.6607279550963059
47,77056,370.0522155761719,0.05360768683317111,0,0.3089721405798955,-0.3089721405798955
