rank,bin_index,mz,score,pcc_class_0,pcc_class_1,pcc_class_2
1,273,356.4443359375,3.82285213470459,0.045972192182316476,-0.03621868790580199,-0.011790179053659046
2,274,357.19854736328125,3.5383071899414062,0.2154326354828262,-0.13897065990608334,-0.09060487307530975
3,323,385.1919250488281,3.518343448638916,0.13131564263410167,-0.08493550631451145,-0.054966941670073724
4,667,583.0690307617188,3.45621395111084,0.04353984584727897,-0.03685037331704533,-0.008237401293525999
5,1427,1020.1589965820312,3.4217333793640137,0.060120984198849974,-0.038716008722171104,-0.025361814482922785
6,706,605.46630859375,3.3714144229888916,0.07029608322301027,-0.04359849039567848,-0.031573802901173
7,463,465.7737731933594,3.353628158569336,0.04423316180960132,-0.03365526252845561,-0.012715966678681544
8,1373,989.0737915039062,3.1894164085388184,0.03834695032407179,-0.02345105724737992,-0.017605566765921347
9,1331,964.9020385742188,3.1688084602355957,0.0279890839894983,-0.01711937429840006,-0.012847076981795777
10,1079,820.0048217773438,3.1556882858276367,0.040969293293831054,-0.03495960662023346,-0.007423635580978781
11,912,723.9786376953125,3.1499695777893066,-0.08819198883514542,0.16738039869818677,-0.08991970534606286
12,830,676.869384765625,3.14275860786438,0.04652462214954462,-0.030341281573523334,-0.019188386351022213
13,442,453.659912109375,3.125363349914551,0.0598546989963961,-0.041685176821723825,-0.021639230066963815
14,1001,775.1390380859375,3.1070685386657715,0.058486643278604304,-0.045173230253598484,-0.01603980195668948
15,699,601.433837890625,3.0878632068634033,0.02239961864386361,-0.013009427334868987,-0.011076023956901842
16,282,361.6729736328125,3.0799448490142822,0.03564156676299152,-0.03735314178342585,0.00151916575700664
17,354,403.0525817871094,3.0148367881774902,0.14827139870442702,-0.09539879450504014,-0.06264348180715354
18,1450,1033.3941650390625,3.0089569091796875,0.06609428464681805,-0.03845761399912442,-0.0326004423183171
19,207,318.5400085449219,3.004784107208252,0.059826898755500874,-0.04586674679907751,-0.016800103579803122
20,1356,979.3378295898438,3.003981590270996,0.05254942769948992,-0.029860939794063977,-0.02674200218959962
21,1437,1025.89111328125,2.9858005046844482,0.06578656126090067,-0.04016975208935657,-0.030274689989474284
22,200,314.5137939453125,2.981480121612549,0.03297844792369408,-0.032242749787484,-0.0012605370218557177
23,814,667.5828247070312,2.9774067401885986,0.030270836602134366,-0.03474976578946303,0.0047678669080253415
24,1039,796.988525390625,2.9666881561279297,0.05454665092128811,-0.04057731972336767,-0.016744235488844933
25,1303,948.8225708007812,2.9581851959228516,0.047081003781017004,-0.044427547327102176,-0.0036424434159937204
26,540,510.0421447753906,2.952387809753418,0.0555508940314444,-0.034025272613632404,-0.02544301318529883
27,459,463.3848876953125,2.9501843452453613,0.1328886659065592,-0.08768199134186366,-0.053637804856905856
28,1456,1036.80810546875,2.948207378387451,0.03967699546116806,-0.011352863220708536,-0.03305839549570171
29,818,669.9235229492188,2.946350574493408,0.042442750993520115,-0.029332075413094162,-0.015604935199296923
30,448,457.1344909667969,2.9454007148742676,0.11918191012063309,-0.08126647983294799,-0.045083920130927706
31,750,630.8178100585938,2.9428012371063232,0.04173798897371675,-0.03425847619130165,-0.009122906977683535
32,737,623.3231201171875,2.942629814147949,0.018293742033334254,-0.03233661905219339,0.01591252416729318
33,13,206.9858856201172,2.941988468170166,0.37013819860693,-0.23742941280559737,-0.1572080243499495
34,797,657.7724609375,2.9328699111938477,0.04402283439308308,-0.02912615647958088,-0.017677865495038244
35,37,220.75755310058594,2.930988311767578,0.07612735517811993,-0.050711534855777576,-0.0301737243658228
36,1119,843.0121459960938,2.9305002689361572,0.051202553304040235,-0.03387396394370383,-0.020563721954270076
37,1351,976.4353637695312,2.920520782470703,0.046003599621332915,-0.031575021095906125,-0.017164689395541347
38,266,352.4133605957031,2.918600082397461,0.04409038812897126,-0.035785054539071645,-0.010101799398113979
39,562,522.6912841796875,2.9167609214782715,0.05338677429280461,-0.03935551670312879,-0.016800831426433863
40,54,230.5270233154297,2.9163143634796143,0.07397339267235101,-0.05268980376063493,-0.025396526032506382
41,352,401.9288330078125,2.915760040283203,0.05339238732527027,-0.037244990254260806,-0.019233457515873034
42,782,649.1593017578125,2.91428542137146,0.09472463465300679,-0.06032707051808365,-0.04073239831460354
43,268,353.4059753417969,2.911158323287964,0.0317442381504008,-0.035016013653622884,0.003361679616215457
44,880,705.5482177734375,2.903923511505127,0.006969732078425213,0.011239275962497889,-0.021019383847978322
45,1292,942.504638671875,2.899968147277832,0.008020124010675075,-0.022405726043775005,0.01643572628500974
46,560,521.52001953125,2.8834238052368164,0.0658517764819876,-0.040269106684387664,-0.03023626625926793
47,1074,817.1448974609375,2.8767669200897217,0.0316393598250764,-0.02606056405085187,-0.006810955104362612
48,1263,925.6790161132812,2.871825695037842,0.008376254344427004,0.005823522494071123,-0.01642836442643334
49,1140,855.1001586914062,2.846731662750244,0.0609266553745756,-0.039290416278700384,-0.025637792301747224
50,465,466.9170227050781,2.8437130451202393,0.07387368078511616,-0.05026031881648229,-0.028073404408150086
